repo_id,owner,name,full_name,description,main_language,stars_count,forks_count,open_issues_count,topics,topics_count,has_license,is_fork,is_template,repo_age_days,last_activity_days,watchers_count,network_count,contributors_count,readme_length,has_ci_cd,releases_count,closed_prs_count,weekly_commit_freq,has_tests,language_count,collected_at,category,source,stars_per_fork_ratio,commit_density,pr_velocity,issue_pr_ratio,readme_density,activity_score,complexity_score,maturity_score,log_stars_count,log_forks_count,log_contributors_count,log_closed_prs_count,log_readme_length,log_releases_count,log_watchers_count,log_weekly_commit_freq,label,text_summary
10022,user_83240,my-api-22,user_83240/my-api-22,CS homework assignment,TypeScript,6,1,2,['topic0'],1,0,0,0,128,542,0,0,1,57,0,1,0,0.33,0,1,2026-05-26T07:28:14.321358,intern_level,synthetic,3.0,0.0180468740130615,0.0,2.0,0.4453124965209961,0.3647064139967431,0.6664409020350408,1.2838787121243098,1.9459101490553128,0.6931471805599453,0.6931471805599453,0.0,4.060443010546419,0.6931471805599453,0.0,0.2851789422336624,0,"Repository: my-api-22
Description: CS homework assignment
Language: TypeScript (1 language total)
Popularity: 6 stars, 1 forks
Team: 1 contributor
Activity: low or sporadic commits (0.3 commits/week), last updated 542 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 2 open issues, 0 closed PRs
Maturity: 1 release, 57-char README, 1 topic
Age: recently created (128 days old)"
10072,user_73309,learning-tool-72,user_73309/learning-tool-72,Simple web scraper practice,C#,0,4,1,['topic0'],1,0,0,0,143,717,0,4,2,518,0,0,2,2.75,0,2,2026-05-26T07:28:14.324165,intern_level,synthetic,0.0,0.1346153780258206,0.4195803315565738,0.3333333333333333,3.622377597046311,0.9662442178593428,0.2746530721670274,1.4883381898158494,0.0,1.6094379124341005,1.0986122886681098,1.0986122886681098,6.251903883165888,0.0,0.0,1.3217558399823195,0,"Repository: learning-tool-72
Description: Simple web scraper practice
Language: C# (2 languages total)
Popularity: 0 stars, 4 forks
Team: 2 contributors
Activity: moderate commit activity (2.8 commits/week), last updated 717 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 1 open issue, 2 closed PRs
Maturity: 0 releases, 518-char README, 1 topic
Age: recently created (143 days old)"
10182,user_44228,clean-api-7,user_44228/clean-api-7,Python SDK for third-party API integration,TypeScript,242,34,23,"['topic0', 'topic1', 'topic2']",3,0,0,0,272,22,51,35,6,3184,1,23,66,6.22,1,2,2026-05-26T07:28:14.329118,mid_level,synthetic,6.914285714285715,0.1600735252922254,7.279410961829674,0.3432835820895522,11.705882309904844,2.2495590320008616,2.4617979004841297,3.0849211862486032,5.493061443340548,3.555348061489413,1.9459101490553128,4.204692619390966,8.066207568006265,3.1780538303479458,3.951243718581428,1.9768549529047348,2,"Repository: clean-api-7
Description: Python SDK for third-party API integration
Language: TypeScript (2 languages total)
Popularity: 242 stars, 34 forks
Team: 6 contributors
Activity: regular commit activity (6.2 commits/week), updated within the past month
Infrastructure: has CI/CD workflows, includes automated tests, no license
Collaboration: 23 open issues, 66 closed PRs
Maturity: 23 releases, 3184-char README, 3 topics
Age: established project (272 days old)"
10131,user_76849,basic-service-56,user_76849/basic-service-56,REST API built with Flask,JavaScript,18,10,6,"['topic0', 'topic1', 'topic2', 'topic3']",4,1,0,0,262,31,5,10,3,829,0,0,6,4.19,1,1,2026-05-26T07:28:14.326832,junior_level,synthetic,1.6363636363636365,0.1119465618945575,0.6870228220966236,0.8571428571428571,3.1641221253277783,1.470881225218874,1.1354613861132608,2.0001864265265885,2.9444389791664403,2.3978952727983707,1.3862943611198906,1.9459101490553128,6.721425700790643,0.0,1.791759469228055,1.6467336971777973,1,"Repository: basic-service-56
Description: REST API built with Flask
Language: JavaScript (1 language total)
Popularity: 18 stars, 10 forks
Team: 3 contributors
Activity: moderate commit activity (4.2 commits/week), updated within 6 months
Infrastructure: no CI/CD setup, includes automated tests, licensed
Collaboration: 6 open issues, 6 closed PRs
Maturity: 0 releases, 829-char README, 4 topics
Age: established project (262 days old)"
10410,user_15089,starter-web-10,user_15089/starter-web-10,Docker + CI/CD template,Python,100,40,15,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8']",9,1,1,0,478,281,27,38,2,2524,0,3,5,2.55,0,4,2026-05-26T07:28:14.339798,template_boilerplate,synthetic,2.4390243902439024,0.0373430956874442,0.313807511685721,2.5,5.280334716986747,1.2549588330743684,1.4056213297032631,2.2946039577188,4.61512051684126,3.713572066704308,1.0986122886681098,1.791759469228055,7.83399634170946,1.3862943611198906,3.332204510175204,1.2669476034873244,5,"Repository: starter-web-10 (forked repository)
Description: Docker + CI/CD template
Language: Python (4 languages total)
Popularity: 100 stars, 40 forks
Team: 2 contributors
Activity: moderate commit activity (2.5 commits/week), last updated 281 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, licensed
Collaboration: 15 open issues, 5 closed PRs
Maturity: 3 releases, 2524-char README, 9 topics
Age: established project (478 days old)"
10193,user_32946,fast-bot-18,user_32946/fast-bot-18,Automated testing framework extension,C#,340,134,30,"['topic0', 'topic1', 'topic2', 'topic3']",4,1,0,0,115,24,43,150,7,3209,1,8,117,8.49,1,2,2026-05-26T07:28:14.329654,mid_level,synthetic,2.5185185185185186,0.5167825772393214,30.52173116824404,0.2542372881355932,27.904347583440455,2.5009258005576886,2.415820567477095,3.0141602640016094,5.831882477283517,4.90527477843843,2.079441541679836,4.770684624465665,8.07402621612406,2.19722457733622,3.784189633918261,2.2502386126218363,2,"Repository: fast-bot-18
Description: Automated testing framework extension
Language: C# (2 languages total)
Popularity: 340 stars, 134 forks
Team: 7 contributors
Activity: regular commit activity (8.5 commits/week), updated within the past month
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 30 open issues, 117 closed PRs
Maturity: 8 releases, 3209-char README, 4 topics
Age: recently created (115 days old)"
10055,user_77569,learning-app-55,user_77569/learning-app-55,Beginner machine learning experiments,Python,3,2,2,"['topic0', 'topic1']",2,0,0,0,140,741,0,2,1,549,0,1,1,1.1,0,1,2026-05-26T07:28:14.323352,intern_level,synthetic,1.0,0.0549999972500001,0.2142856683673567,1.0,3.921428543418368,0.6653079662824489,0.5545177444479562,1.4402976454395982,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.6931471805599453,6.309918278226516,0.6931471805599453,0.0,0.7419373447293773,0,"Repository: learning-app-55
Description: Beginner machine learning experiments
Language: Python (1 language total)
Popularity: 3 stars, 2 forks
Team: 1 contributor
Activity: moderate commit activity (1.1 commits/week), last updated 741 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 2 open issues, 1 closed PR
Maturity: 1 release, 549-char README, 2 topics
Age: recently created (140 days old)"
10148,user_41135,basic-system-73,user_41135/basic-system-73,Blog platform clone,Java,24,6,10,"['topic0', 'topic1', 'topic2', 'topic3']",4,0,0,0,537,310,5,5,3,57,0,3,7,2.93,0,1,2026-05-26T07:28:14.327588,junior_level,synthetic,3.4285714285714284,0.038193668030995,0.3910614306669592,1.25,0.1061452511989846,1.3653050037577108,1.1982929094215964,2.297292482872275,3.218875824868201,1.9459101490553128,1.3862943611198906,2.079441541679836,4.060443010546419,1.3862943611198906,1.791759469228055,1.3686394258811698,1,"Repository: basic-system-73
Description: Blog platform clone
Language: Java (1 language total)
Popularity: 24 stars, 6 forks
Team: 3 contributors
Activity: moderate commit activity (2.9 commits/week), last updated 310 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 10 open issues, 7 closed PRs
Maturity: 3 releases, 57-char README, 4 topics
Age: established project (537 days old)"
10018,user_85259,test-bot-18,user_85259/test-bot-18,Beginner machine learning experiments,C++,1,5,1,"['topic0', 'topic1']",2,0,0,0,348,692,0,5,2,287,0,1,3,2.8,0,2,2026-05-26T07:28:14.321142,intern_level,synthetic,0.1666666666666666,0.0563218379475492,0.2586206673602873,0.25,0.824712641308297,1.062096543628802,0.5172545853630083,1.86155576494348,0.6931471805599453,1.791759469228055,1.0986122886681098,1.3862943611198906,5.662960480135946,0.6931471805599453,0.0,1.33500106673234,0,"Repository: test-bot-18
Description: Beginner machine learning experiments
Language: C++ (2 languages total)
Popularity: 1 stars, 5 forks
Team: 2 contributors
Activity: moderate commit activity (2.8 commits/week), last updated 692 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 1 open issue, 3 closed PRs
Maturity: 1 release, 287-char README, 2 topics
Age: established project (348 days old)"
10204,user_10807,better-system-29,user_10807/better-system-29,Automated testing framework extension,TypeScript,299,110,49,"['topic0', 'topic1']",2,0,0,0,914,59,43,101,9,5576,1,22,78,7.35,1,5,2026-05-26T07:28:14.330298,mid_level,synthetic,2.6936936936936937,0.0562910280152765,2.560174970672594,0.620253164556962,6.100656448467553,2.3343578564178875,2.586726900569124,3.44041949998285,5.703782474656201,4.709530201312334,2.302585092994046,4.3694478524670215,8.626406276389554,3.1354942159291497,3.784189633918261,2.122261538862764,2,"Repository: better-system-29
Description: Automated testing framework extension
Language: TypeScript (5 languages total)
Popularity: 299 stars, 110 forks
Team: 9 contributors
Activity: regular commit activity (7.3 commits/week), updated within 6 months
Infrastructure: has CI/CD workflows, includes automated tests, no license
Collaboration: 49 open issues, 78 closed PRs
Maturity: 22 releases, 5576-char README, 2 topics
Age: long-running project (914 days old)"
10078,user_55040,basic-tool-3,user_55040/basic-tool-3,REST API built with Flask,TypeScript,19,11,1,"['topic0', 'topic1', 'topic2', 'topic3']",4,1,0,0,32,173,3,11,3,2313,0,1,1,2.68,1,3,2026-05-26T07:28:14.324442,junior_level,synthetic,1.5833333333333333,0.5862498717578406,0.937499121094574,0.5,72.28124774121102,0.9602449586405186,1.2496921220747623,1.4731339747972467,2.995732273553991,2.4849066497880004,1.3862943611198906,0.6931471805599453,7.746732907753622,0.6931471805599453,1.3862943611198906,1.3029127521808397,1,"Repository: basic-tool-3
Description: REST API built with Flask
Language: TypeScript (3 languages total)
Popularity: 19 stars, 11 forks
Team: 3 contributors
Activity: moderate commit activity (2.7 commits/week), updated within 6 months
Infrastructure: no CI/CD setup, includes automated tests, licensed
Collaboration: 1 open issue, 1 closed PR
Maturity: 1 release, 2313-char README, 4 topics
Age: recently created (32 days old)"
10494,user_55090,old-app-44,user_55090/old-app-44,copy of tutorial code,Ruby,0,2,1,"['topic0', 'topic1']",2,0,1,0,3312,1050,0,2,1,188,0,0,1,0.11,0,1,2026-05-26T07:28:14.344043,low_value,synthetic,0.0,0.0002324879222139,0.0090579709324459,0.5,0.0567632850070159,0.4051384463906744,0.1732867951399863,1.9330381117119544,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,5.241747015059643,0.0,0.0,0.1043600153242427,6,"Repository: old-app-44 (forked repository)
Description: copy of tutorial code
Language: Ruby (1 language total)
Popularity: 0 stars, 2 forks
Team: 1 contributor
Activity: low or sporadic commits (0.1 commits/week), last updated 1050 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 1 open issue, 1 closed PR
Maturity: 0 releases, 188-char README, 2 topics
Age: long-running project (3312 days old)"
10262,user_53262,fast-project-87,user_53262/fast-project-87,Python SDK for third-party API integration,C#,172,25,27,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,1,0,0,1245,86,23,23,11,5035,1,19,104,13.76,0,1,2026-05-26T07:28:14.332835,mid_level,synthetic,6.615384615384615,0.077365461412403,2.506024035999421,0.2571428571428571,4.044176703578974,2.5845893229282746,2.3012448223796547,3.7267039270587823,5.153291594497779,3.258096538021482,2.4849066497880004,4.653960350157523,8.524367395164237,2.995732273553991,3.1780538303479458,2.6919208191723265,2,"Repository: fast-project-87
Description: Python SDK for third-party API integration
Language: C# (1 language total)
Popularity: 172 stars, 25 forks
Team: 11 contributors
Activity: regular commit activity (13.8 commits/week), updated within 6 months
Infrastructure: has CI/CD workflows, no tests found, licensed
Collaboration: 27 open issues, 104 closed PRs
Maturity: 19 releases, 5035-char README, 7 topics
Age: long-running project (1245 days old)"
10323,user_97815,enterprise-web-48,user_97815/enterprise-web-48,Production-grade distributed system with Kubernetes,Ruby,1407,470,109,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,1,0,0,1191,7,361,527,33,9889,0,48,70,13.43,1,4,2026-05-26T07:28:14.335588,senior_level,synthetic,2.9872611464968157,0.0789336687216325,1.7632241369464954,1.5352112676056338,8.303106626109901,2.478036016865631,3.115348283214232,4.079167735709488,7.249925536717988,6.154858094016418,3.5263605246161616,4.262679877041316,9.199279424616758,3.8918202981106265,5.891644211825772,2.6693093727857797,3,"Repository: enterprise-web-48
Description: Production-grade distributed system with Kubernetes
Language: Ruby (4 languages total)
Popularity: 1407 stars, 470 forks
Team: 33 contributors
Activity: regular commit activity (13.4 commits/week), updated within the past week
Infrastructure: no CI/CD setup, includes automated tests, licensed
Collaboration: 109 open issues, 70 closed PRs
Maturity: 48 releases, 9889-char README, 6 topics
Age: long-running project (1191 days old)"
10483,user_33077,old-cli-33,user_33077/old-cli-33,,Python,4,3,3,[],0,0,0,0,2585,447,0,3,1,339,0,0,0,0.92,0,1,2026-05-26T07:28:14.343522,low_value,synthetic,1.0,0.0024912959313581,0.0,3.0,0.131141199175574,0.4960320039724422,0.4951743776268064,1.744860307006347,1.6094379124341005,1.3862943611198906,0.6931471805599453,0.0,5.828945617610208,0.0,0.0,0.6523251860396903,6,"Repository: old-cli-33
Description: No description provided
Language: Python (1 language total)
Popularity: 4 stars, 3 forks
Team: 1 contributor
Activity: low or sporadic commits (0.9 commits/week), last updated 447 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 3 open issues, 0 closed PRs
Maturity: 0 releases, 339-char README, 0 topics
Age: long-running project (2585 days old)"
10079,user_88806,basic-project-4,user_88806/basic-project-4,Discord bot for my server,C++,8,3,8,"['topic0', 'topic1', 'topic2', 'topic3']",4,0,0,0,550,53,1,2,1,219,1,3,1,5.39,0,1,2026-05-26T07:28:14.324487,junior_level,synthetic,2.0,0.0685999991269091,0.054545451570248,4.0,0.3981818174578512,1.152547266345909,1.020675864775214,1.8515220653065367,2.19722457733622,1.3862943611198906,0.6931471805599453,0.6931471805599453,5.393627546352362,1.3862943611198906,0.6931471805599453,1.8547342683894437,1,"Repository: basic-project-4
Description: Discord bot for my server
Language: C++ (1 language total)
Popularity: 8 stars, 3 forks
Team: 1 contributor
Activity: regular commit activity (5.4 commits/week), updated within 6 months
Infrastructure: has CI/CD workflows, no tests found, no license
Collaboration: 8 open issues, 1 closed PR
Maturity: 3 releases, 219-char README, 4 topics
Age: established project (550 days old)"
10039,user_31007,my-api-39,user_31007/my-api-39,Learning Flask basics,Python,4,3,3,"['topic0', 'topic1']",2,0,0,0,104,364,0,3,1,305,0,1,3,2.72,0,1,2026-05-26T07:28:14.322598,intern_level,synthetic,1.0,0.1830769107544387,0.8653843657545098,0.75,2.9326922794933434,1.1288459885316289,0.5991464547107982,1.5199671735074582,1.6094379124341005,1.3862943611198906,0.6931471805599453,1.3862943611198906,5.723585101952381,0.6931471805599453,0.0,1.3137236682850553,0,"Repository: my-api-39
Description: Learning Flask basics
Language: Python (1 language total)
Popularity: 4 stars, 3 forks
Team: 1 contributor
Activity: moderate commit activity (2.7 commits/week), last updated 364 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 3 open issues, 3 closed PRs
Maturity: 1 release, 305-char README, 2 topics
Age: recently created (104 days old)"
10451,user_97549,backup-tool-1,user_97549/backup-tool-1,test123,Python,2,5,3,[],0,0,1,0,2225,1544,0,4,1,295,0,0,0,0.39,0,1,2026-05-26T07:28:14.341986,low_value,synthetic,0.3333333333333333,0.0012269662882747,0.0,3.0,0.1325842696033329,0.1545324842319663,0.3930092528736083,1.7148791015070846,1.0986122886681098,1.791759469228055,0.6931471805599453,0.0,5.69035945432406,0.0,0.0,0.3293037471426004,6,"Repository: backup-tool-1 (forked repository)
Description: test123
Language: Python (1 language total)
Popularity: 2 stars, 5 forks
Team: 1 contributor
Activity: low or sporadic commits (0.4 commits/week), last updated 1544 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 3 open issues, 0 closed PRs
Maturity: 0 releases, 295-char README, 0 topics
Age: long-running project (2225 days old)"
10046,user_25931,my-lib-46,user_25931/my-lib-46,Beginner machine learning experiments,Java,2,4,3,[],0,1,0,0,371,770,0,3,2,314,0,0,1,2.71,0,1,2026-05-26T07:28:14.322942,intern_level,synthetic,0.4,0.0511320745069419,0.0808625271539735,1.5,0.8463611837025306,0.8295703280790934,0.4943755299006494,1.7470612791336455,1.0986122886681098,1.6094379124341005,1.0986122886681098,0.6931471805599453,5.752572638825633,0.0,0.0,1.3110318766193438,0,"Repository: my-lib-46
Description: Beginner machine learning experiments
Language: Java (1 language total)
Popularity: 2 stars, 4 forks
Team: 2 contributors
Activity: moderate commit activity (2.7 commits/week), last updated 770 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, licensed
Collaboration: 3 open issues, 1 closed PR
Maturity: 0 releases, 314-char README, 0 topics
Age: established project (371 days old)"
10238,user_77983,clean-web-63,user_77983/clean-web-63,Data pipeline for processing CSV files,C++,129,50,60,"['topic0', 'topic1', 'topic2', 'topic3']",4,0,0,0,166,17,31,59,10,4999,0,8,113,16.47,0,2,2026-05-26T07:28:14.331805,mid_level,synthetic,2.5294117647058822,0.6945180430022511,20.42168305632234,0.5263157894736842,30.114457649912907,2.6752146592760737,1.902564394891142,3.009757185829087,4.867534450455582,3.9318256327243257,2.3978952727983707,4.736198448394496,8.517193191416238,2.19722457733622,3.4657359027997265,2.860485124145965,2,"Repository: clean-web-63
Description: Data pipeline for processing CSV files
Language: C++ (2 languages total)
Popularity: 129 stars, 50 forks
Team: 10 contributors
Activity: regular commit activity (16.5 commits/week), updated within the past month
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 60 open issues, 113 closed PRs
Maturity: 8 releases, 4999-char README, 4 topics
Age: recently created (166 days old)"
10391,user_70924,open-service-41,user_70924/open-service-41,Open-source orchestration framework,PHP,31733,12674,652,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10']",11,1,0,0,4748,0,8841,13634,92,22948,1,109,4511,48.41,1,10,2026-05-26T07:28:14.338897,lead_architect,synthetic,2.5035897435897434,0.0713711035173551,28.50252719985766,0.1445035460992907,4.833192922318198,4.094394587810666,4.311250716215984,5.5992829747922,10.365143940294034,9.447386828459384,4.532599493153256,8.414495793177895,10.041029641554612,4.700480365792417,9.087268374386188,3.9001528328576582,4,"Repository: open-service-41
Description: Open-source orchestration framework
Language: PHP (10 languages total)
Popularity: 31733 stars, 12674 forks
Team: 92 contributors
Activity: very high commit activity (48.4 commits/week), updated within the past week
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 652 open issues, 4511 closed PRs
Maturity: 109 releases, 22948-char README, 11 topics
Age: long-running project (4748 days old)"
10352,user_77271,core-lib-2,user_77271/core-lib-2,Distributed database engine,JavaScript,29806,4494,135,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,1,0,0,971,5,8777,4526,265,34746,1,164,2803,106.25,1,10,2026-05-26T07:28:14.336903,lead_architect,synthetic,6.630923248053393,0.7659629192978986,86.60143913692774,0.0481455064194008,35.78372807849256,4.183074614586999,4.622265607128077,5.530694782498525,10.302498544237826,8.410720946905721,5.583496308781699,7.938802248154481,10.455848516330956,5.10594547390058,9.08000387024818,4.675162557808126,4,"Repository: core-lib-2
Description: Distributed database engine
Language: JavaScript (10 languages total)
Popularity: 29806 stars, 4494 forks
Team: 265 contributors
Activity: very high commit activity (106.2 commits/week), updated within the past week
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 135 open issues, 2803 closed PRs
Maturity: 164 releases, 34746-char README, 7 topics
Age: long-running project (971 days old)"
10341,user_29266,enterprise-app-66,user_29266/enterprise-app-66,Multi-tenant SaaS backend with extensive docs,Go,3820,649,113,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9']",10,1,0,0,3073,17,1051,708,25,3864,1,20,217,24.26,1,6,2026-05-26T07:28:14.336419,senior_level,synthetic,5.876923076923077,0.0552619588718406,2.118451004375681,0.518348623853211,1.2574031886568815,2.9803247414273657,3.320855989653264,4.256474619427581,8.2482674474469,6.476972362889683,3.258096538021482,5.384495062789089,8.259716961021523,3.044522437723423,6.958448393297656,3.229222116922345,3,"Repository: enterprise-app-66
Description: Multi-tenant SaaS backend with extensive docs
Language: Go (6 languages total)
Popularity: 3820 stars, 649 forks
Team: 25 contributors
Activity: very high commit activity (24.3 commits/week), updated within the past month
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 113 open issues, 217 closed PRs
Maturity: 20 releases, 3864-char README, 10 topics
Age: long-running project (3073 days old)"
10277,user_21631,robust-bot-2,user_21631/robust-bot-2,Database migration and management tool,Rust,3166,201,206,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,0,0,0,795,11,661,182,23,7086,1,53,311,19.82,1,5,2026-05-26T07:28:14.333498,senior_level,synthetic,15.673267326732674,0.1745157217338238,11.73584861374156,0.6602564102564102,8.913207535958229,3.0312225554549674,3.404969073879356,4.076830741630615,8.06054004653864,5.308267697401205,3.1780538303479458,5.7430031878094825,8.866017398810255,3.9889840465642745,6.495265555937008,3.035914063186823,3,"Repository: robust-bot-2
Description: Database migration and management tool
Language: Rust (5 languages total)
Popularity: 3166 stars, 201 forks
Team: 23 contributors
Activity: regular commit activity (19.8 commits/week), updated within the past month
Infrastructure: has CI/CD workflows, includes automated tests, no license
Collaboration: 206 open issues, 311 closed PRs
Maturity: 53 releases, 7086-char README, 6 topics
Age: long-running project (795 days old)"
10290,user_76465,robust-api-15,user_76465/robust-api-15,Security audit and compliance toolkit,Rust,5574,976,234,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7']",8,1,0,0,2033,8,985,1040,18,13030,0,29,300,10.32,1,6,2026-05-26T07:28:14.334083,senior_level,synthetic,5.705220061412487,0.0355336939258554,4.426955173237258,0.7774086378737541,6.409247414456838,2.83832067773432,3.1714988713065977,4.231323189395518,8.62604759632832,6.884486652042782,2.9444389791664403,5.707110264748875,9.475086413144906,3.4011973816621555,6.893656354602635,2.4265710727750367,3,"Repository: robust-api-15
Description: Security audit and compliance toolkit
Language: Rust (6 languages total)
Popularity: 5574 stars, 976 forks
Team: 18 contributors
Activity: regular commit activity (10.3 commits/week), updated within the past month
Infrastructure: no CI/CD setup, includes automated tests, licensed
Collaboration: 234 open issues, 300 closed PRs
Maturity: 29 releases, 13030-char README, 8 topics
Age: long-running project (2033 days old)"
10317,user_93908,robust-tool-42,user_93908/robust-tool-42,High-performance message queue processor,PHP,4576,1532,128,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10']",11,1,0,0,3645,15,877,1571,35,12103,1,35,186,31.59,1,4,2026-05-26T07:28:14.335316,senior_level,synthetic,2.984996738421396,0.06066666655016,1.530864184931159,0.6844919786096256,3.3204389565650376,3.0111897513058663,3.5191673835131727,4.449082436723889,8.428799040653642,7.334981878871814,3.58351893845611,5.231108616854587,9.401291255468193,3.58351893845611,6.777646593635117,3.4840054928494704,3,"Repository: robust-tool-42
Description: High-performance message queue processor
Language: PHP (4 languages total)
Popularity: 4576 stars, 1532 forks
Team: 35 contributors
Activity: very high commit activity (31.6 commits/week), updated within the past month
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 128 open issues, 186 closed PRs
Maturity: 35 releases, 12103-char README, 11 topics
Age: long-running project (3645 days old)"
10304,user_61521,advanced-api-29,user_61521/advanced-api-29,Cloud-native observability platform,Go,323,41,169,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11']",12,1,0,0,2609,31,56,43,13,5274,1,14,465,10.53,1,4,2026-05-26T07:28:14.334696,senior_level,synthetic,7.690476190476191,0.0282522038337426,5.346876136295023,0.3626609442060086,2.021464161739569,2.969829461870925,2.622120565727612,4.153632599512733,5.780743515792329,3.737669618283368,2.6390573296152584,6.144185634125646,8.570733958344267,2.70805020110221,4.04305126783455,2.444952334280968,3,"Repository: advanced-api-29
Description: Cloud-native observability platform
Language: Go (4 languages total)
Popularity: 323 stars, 41 forks
Team: 13 contributors
Activity: regular commit activity (10.5 commits/week), updated within 6 months
Infrastructure: has CI/CD workflows, includes automated tests, licensed
Collaboration: 169 open issues, 465 closed PRs
Maturity: 14 releases, 5274-char README, 12 topics
Age: long-running project (2609 days old)"
10268,user_41953,awesome-service-93,user_41953/awesome-service-93,Full-stack web application with CI/CD,PHP,172,25,17,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,1,0,0,764,59,31,26,7,1815,0,22,40,14.43,1,5,2026-05-26T07:28:14.333106,mid_level,synthetic,6.615384615384615,0.1322120406734498,1.5706805665963128,0.4146341463414634,2.375654447152285,2.321810758942765,2.2208428367088877,3.367648808711958,5.153291594497779,3.258096538021482,2.079441541679836,3.713572066704308,7.504391559161238,3.1354942159291497,3.4657359027997265,2.7363136663750693,2,"Repository: awesome-service-93
Description: Full-stack web application with CI/CD
Language: PHP (5 languages total)
Popularity: 172 stars, 25 forks
Team: 7 contributors
Activity: regular commit activity (14.4 commits/week), updated within 6 months
Infrastructure: no CI/CD setup, includes automated tests, licensed
Collaboration: 17 open issues, 40 closed PRs
Maturity: 22 releases, 1815-char README, 7 topics
Age: long-running project (764 days old)"
10069,user_67244,learning-lib-69,user_67244/learning-lib-69,Beginner machine learning experiments,Go,2,2,0,[],0,1,0,0,160,479,0,1,1,200,0,1,2,1.54,0,1,2026-05-26T07:28:14.324030,intern_level,synthetic,0.6666666666666666,0.0673749970523438,0.3749999296875131,0.0,1.2499999921875,0.9024324649786856,0.4969813299576001,1.69791956198249,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.0986122886681098,5.303304908059076,0.6931471805599453,0.0,0.9321640810304452,0,"Repository: learning-lib-69
Description: Beginner machine learning experiments
Language: Go (1 language total)
Popularity: 2 stars, 2 forks
Team: 1 contributor
Activity: moderate commit activity (1.5 commits/week), last updated 479 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, licensed
Collaboration: 0 open issues, 2 closed PRs
Maturity: 1 release, 200-char README, 0 topics
Age: recently created (160 days old)"
10455,user_51275,test-app-5,user_51275/test-app-5,backup of my old project,Go,0,1,0,['topic0'],1,0,1,0,3042,1246,0,1,1,83,0,1,1,0.44,0,1,2026-05-26T07:28:14.342174,low_value,synthetic,0.0,0.0010124917793926,0.0098619328415982,0.0,0.0272846811218656,0.4395221495598524,0.2772588722239781,2.0546654973433585,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.430816798843313,0.6931471805599453,0.0,0.3646431135879093,6,"Repository: test-app-5 (forked repository)
Description: backup of my old project
Language: Go (1 language total)
Popularity: 0 stars, 1 forks
Team: 1 contributor
Activity: low or sporadic commits (0.4 commits/week), last updated 1246 days ago (possibly inactive)
Infrastructure: no CI/CD setup, no tests found, no license
Collaboration: 0 open issues, 1 closed PR
Maturity: 1 release, 83-char README, 1 topic
Age: long-running project (3042 days old)"
