repo_id,owner,name,full_name,description,main_language,stars_count,forks_count,open_issues_count,topics,topics_count,has_license,is_fork,is_template,repo_age_days,last_activity_days,watchers_count,network_count,contributors_count,readme_length,has_ci_cd,releases_count,closed_prs_count,weekly_commit_freq,has_tests,language_count,collected_at,category,source,stars_per_fork_ratio,commit_density,pr_velocity,issue_pr_ratio,readme_density,activity_score,complexity_score,maturity_score,log_stars_count,log_forks_count,log_contributors_count,log_closed_prs_count,log_readme_length,log_releases_count,log_watchers_count,log_weekly_commit_freq,label
10132,user_52990,mini-cli-57,user_52990/mini-cli-57,Discord bot for my server,C++,10,6,11,"['topic0', 'topic1', 'topic2']",3,0,0,0,570,226,1,6,3,819,0,0,12,1.98,0,3,2026-05-29T05:31:09.612999,junior_level,synthetic,1.4285714285714286,0.024315789175069255,0.6315789141274255,0.8461538461538461,1.4368421027423823,1.4466716078730306,0.8261526448396468,2.1290413037034823,2.3978952727983707,1.9459101490553132,1.3862943611198906,2.5649493574615367,6.709304340258298,0.0,0.6931471805599453,1.091923300517313,1
10137,user_58080,mini-bot-62,user_58080/mini-bot-62,Portfolio website backend,TypeScript,25,9,1,"['topic0', 'topic1', 'topic2', 'topic3']",4,0,0,0,348,379,7,7,2,109,0,2,2,3.18,0,3,2026-05-29T05:31:09.613225,junior_level,synthetic,2.5,0.06396551595471664,0.17241377824019155,0.3333333333333333,0.31321838990454487,1.0741731586662262,1.0910642230715404,1.8851123720747571,3.258096538021482,2.302585092994046,1.0986122886681098,1.0986122886681098,4.700480365792417,1.0986122886681098,2.0794415416798357,1.430311246536665,1
10423,user_76711,scaffold-service-23,user_76711/scaffold-service-23,Next.js starter with TailwindCSS,PHP,139,38,13,"['topic0', 'topic1', 'topic2', 'topic3']",4,0,0,0,474,110,39,30,3,8766,0,3,7,0.25,0,2,2026-05-29T05:31:09.628056,template_boilerplate,synthetic,3.5641025641025643,0.003691983067839913,0.4430379466431679,1.625,18.493670847059768,1.0662493294589719,1.542846228969817,2.2723837316468463,4.941642422609304,3.6635616461296463,1.3862943611198906,2.0794415416798357,9.078749951588586,1.3862943611198906,3.6888794541139363,0.22314355131420976,5
10335,user_46820,enterprise-lib-60,user_46820/enterprise-lib-60,Production-grade distributed system with Kubernetes,C#,591,125,239,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8']",9,0,0,0,2092,16,130,125,12,3085,1,45,114,15.31,0,2,2026-05-29T05:31:09.623810,senior_level,synthetic,4.690476190476191,0.051228489312332974,1.634799211738061,2.0782608695652174,1.4746653912645005,2.657445716453144,2.69223487581555,3.885222788825053,6.3835066348840055,4.836281906951478,2.5649493574615367,4.74493212836325,8.034631032923107,3.828641396489095,4.875197323201151,2.7917784166329227,3
10025,user_85012,my-web-25,user_85012/my-web-25,Personal learning project,Go,7,3,3,[],0,0,0,0,39,720,1,3,1,379,0,1,2,2.61,0,1,2026-05-29T05:31:09.606906,intern_level,synthetic,1.75,0.4684614543787133,1.5384603550304963,1.0,9.717948468770553,0.9541609012470136,0.6931471805599453,1.2694145798083847,2.0794415416798357,1.3862943611198906,0.6931471805599453,1.0986122886681098,5.940171252720432,0.6931471805599453,0.6931471805599453,1.2837077723447896,0
10464,user_9094,untitled-cli-14,user_9094/untitled-cli-14,forked to try later,JavaScript,5,3,1,['topic0'],1,0,0,0,850,1725,1,3,1,126,0,0,0,0.43,0,1,2026-05-29T05:31:09.629965,low_value,synthetic,1.25,0.0035411764414256057,0.0,1.0,0.1482352939432526,0.12268694866616014,0.5316386889855973,1.5225692208546613,1.791759469228055,1.3862943611198906,0.6931471805599453,0.0,4.844187086458591,0.0,0.6931471805599453,0.35767444427181594,6
10281,user_55287,robust-cli-6,user_55287/robust-cli-6,Open-source framework for building APIs,C#,5769,774,151,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,1,0,0,1280,22,617,925,24,14280,1,27,99,26.83,1,7,2026-05-29T05:31:09.621205,senior_level,synthetic,7.443870967741936,0.1467265616975891,2.3203124456176774,1.51,11.156249991284179,2.774480188769919,3.43663510464376,3.973273155829056,8.660427359502146,6.652863029353347,3.2188758248682006,4.605170185988092,9.566685261452934,3.332204510175204,6.42648845745769,3.326114575537799,3
10247,user_19964,cool-app-72,user_19964/cool-app-72,Data pipeline for processing CSV files,Go,503,94,38,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,1,0,0,995,31,149,81,8,3575,1,19,29,6.16,1,4,2026-05-29T05:31:09.619225,mid_level,synthetic,5.294736842105263,0.04333668311220424,0.8743718329335127,1.2666666666666666,3.592964820509583,2.004000280139354,2.6431812389814273,3.3594415268942037,6.222576268071369,4.553876891600541,2.1972245773362196,3.4011973816621555,8.182000136293405,2.995732273553991,5.0106352940962555,1.9685099809725544,2
10237,user_51940,better-web-62,user_51940/better-web-62,Automated testing framework extension,TypeScript,446,152,28,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,1,0,0,250,27,47,175,8,1003,1,6,93,17.75,1,1,2026-05-29T05:31:09.618769,mid_level,synthetic,2.915032679738562,0.4969999860840004,11.159998660800161,0.2978723404255319,4.011999983952,2.636326493516295,2.4617043856150658,3.1022377184254752,6.102558594613569,5.030437921392435,2.1972245773362196,4.543294782270004,6.911747300251674,1.9459101490553132,3.871201010907891,2.9311937524164198,2
10117,user_71545,mini-system-42,user_71545/mini-system-42,Discord bot for my server,C++,17,2,8,['topic0'],1,0,0,0,209,203,3,2,1,1916,0,0,8,2.4,0,3,2026-05-29T05:31:09.612303,junior_level,synthetic,5.666666666666667,0.08038277242737125,1.148325194020307,0.8888888888888888,9.167464070969071,1.3810380182950812,0.7513611467192193,1.682153216750724,2.8903717578961645,1.0986122886681098,0.6931471805599453,2.1972245773362196,7.558516743045645,0.0,1.3862943611198906,1.2237754316221157,1
10042,user_32850,homework-cli-42,user_32850/homework-cli-42,Beginner machine learning experiments,C#,5,0,1,[],0,0,0,0,224,102,1,0,1,77,0,1,1,1.44,0,2,2026-05-29T05:31:09.607700,intern_level,synthetic,5.0,0.04499999859375005,0.1339285534917116,0.5,0.3437499984654018,0.8528010910431288,0.6356107660695891,1.5337657478048485,1.791759469228055,0.0,0.6931471805599453,0.6931471805599453,4.356708826689592,0.6931471805599453,0.6931471805599453,0.8919980393051105,0
10220,user_39780,cool-project-45,user_39780/cool-project-45,Open-source library for data validation,PHP,559,105,60,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,1,0,0,959,64,142,101,12,2793,1,4,55,7.25,0,3,2026-05-29T05:31:09.617706,mid_level,synthetic,5.273584905660377,0.052919707642921844,1.720542177668128,1.0714285714285714,2.912408756087165,2.2263996791416902,2.3482403829763383,3.2915819168916105,6.327936783729195,4.663439094112067,2.5649493574615367,4.02535169073515,7.935229539816907,1.6094379124341003,4.962844630259907,2.1102132003465894,2
10176,user_57626,awesome-cli-1,user_57626/awesome-cli-1,Full-stack web application with CI/CD,Python,313,28,40,"['topic0', 'topic1', 'topic2', 'topic3']",4,0,0,0,1329,22,53,30,7,4288,0,12,111,11.83,1,3,2026-05-29T05:31:09.615021,mid_level,synthetic,10.793103448275861,0.06231000719626031,2.505643284296992,0.35714285714285715,3.2264860773314625,2.576180275288943,2.25448138622084,3.415136875414445,5.749392985908253,3.367295829986474,2.0794415416798357,4.718498871295094,8.36380888451688,2.5649493574615367,3.9889840465642745,2.551786178627545,2
10320,user_48526,advanced-project-45,user_48526/advanced-project-45,Open-source framework for building APIs,Python,3184,639,214,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7']",8,1,0,0,3264,4,489,561,14,5433,1,27,148,28.15,0,4,2026-05-29T05:31:09.623112,senior_level,synthetic,4.975,0.06037071065484222,1.3602941051443558,1.436241610738255,1.6645220583135656,2.912028503861161,2.9900847404030864,4.112445721841791,8.066207568006265,6.461468176353717,2.70805020110221,5.003946305945459,8.600430789986293,3.332204510175204,6.194405391104672,3.3724549127965013,3
10153,user_37241,basic-lib-78,user_37241/basic-lib-78,Weather app using public APIs,C#,1,1,6,['topic0'],1,0,0,0,318,225,0,0,2,1724,1,0,5,3.88,0,1,2026-05-29T05:31:09.613964,junior_level,synthetic,0.5,0.08540880315137854,0.4716980687077294,1.0,5.421383630750366,1.3629041826476656,0.6132825082790165,1.7860431865696074,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.791759469228055,7.45298232946546,0.0,0.0,1.5851452198650557,1
10231,user_17199,awesome-service-56,user_17199/awesome-service-56,Automated testing framework extension,Ruby,551,153,6,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,0,0,0,607,75,115,182,4,3381,1,9,105,7.21,1,1,2026-05-29T05:31:09.618505,mid_level,synthetic,3.5779220779220777,0.08314662177590387,5.189456086188331,0.05660377358490566,5.570016465288276,2.4139151972461654,2.410456851313051,3.077599291922981,6.313548046277095,5.0369526024136295,1.6094379124341003,4.663439094112067,8.126222529458525,2.302585092994046,4.7535901911063645,2.105352923464337,2
10227,user_66771,cool-project-52,user_66771/cool-project-52,Open-source library for data validation,Ruby,124,15,18,"['topic0', 'topic1', 'topic2', 'topic3']",4,1,0,0,847,18,22,14,11,4430,1,24,48,12.12,1,4,2026-05-29T05:31:09.618325,mid_level,synthetic,7.75,0.10016528842838604,1.700118003537733,0.3673469387755102,5.230224314958413,2.3357740465615495,2.4697207836376904,3.541942014201146,4.8283137373023015,2.772588722239781,2.4849066497880004,3.8918202981106265,8.39638057119949,3.2188758248682006,3.1354942159291497,2.574137783515943,2
10417,user_18961,template-app-17,user_18961/template-app-17,Python package boilerplate,Python,142,38,23,"['topic0', 'topic1']",2,1,0,0,625,577,20,42,3,8330,1,1,12,2.41,1,2,2026-05-29T05:31:09.627739,template_boilerplate,synthetic,3.641025641025641,0.026991999697689603,0.5759999723520013,1.7692307692307692,13.3279999786752,1.4088474355412468,1.8431145934159459,2.436062972104289,4.962844630259907,3.6635616461296463,1.3862943611198906,2.5649493574615367,9.027738775974909,0.6931471805599453,3.044522437723423,1.2267122912954254,5
10203,user_60890,fast-api-28,user_60890/fast-api-28,Scalable REST API with authentication and tests,Ruby,230,34,50,"['topic0', 'topic1', 'topic2', 'topic3']",4,0,0,0,510,0,38,36,8,1070,0,5,100,3.49,1,3,2026-05-29T05:31:09.616493,mid_level,synthetic,6.571428571428571,0.04790196012683584,5.882352595155729,0.49504950495049505,2.098039211572472,2.2350919655786265,2.1065536068226214,3.0779560595886593,5.442417710521793,3.5553480614894135,2.1972245773362196,4.61512051684126,6.976348070447749,1.791759469228055,3.6635616461296463,1.501852701754163,2
10126,user_30389,sample-app-51,user_30389/sample-app-51,Simple CRUD application,Rust,27,2,11,[],0,0,0,0,788,303,3,2,2,764,1,0,7,5.62,0,3,2026-05-29T05:31:09.612720,junior_level,synthetic,9.0,0.049923857424534264,0.2664974517830919,1.375,0.9695431459777372,1.5233025450605322,1.1410939742020683,2.0246946446721696,3.332204510175204,1.0986122886681098,1.0986122886681098,2.0794415416798357,6.639875833826536,0.0,1.3862943611198906,1.890095369948917,1
10329,user_58749,scalable-project-54,user_58749/scalable-project-54,Cloud-native observability platform,PHP,3336,409,28,"['topic0', 'topic1', 'topic2']",3,1,0,0,3086,28,953,397,14,9945,1,31,391,15.49,1,7,2026-05-29T05:31:09.623534,senior_level,synthetic,8.136585365853659,0.03513609842969777,3.8010369040728755,0.07142857142857142,3.2226182750412775,3.025961760578602,3.219438431445787,4.321403103694022,8.112827478751374,6.016157159698354,2.70805020110221,5.971261839790462,9.204925739274683,3.4657359027997265,6.860663671448287,2.8027541365715076,3
10031,user_8592,learning-service-31,user_8592/learning-service-31,Todo list app practice,Java,7,1,2,"['topic0', 'topic1']",2,0,0,0,138,99,1,1,2,300,0,0,2,2.46,0,2,2026-05-29T05:31:09.607185,intern_level,synthetic,3.5,0.12478260236609987,0.43478251417771435,0.6666666666666666,2.173913027725268,1.079890684726005,0.6905413805029946,1.4812703165267878,2.0794415416798357,0.6931471805599453,1.0986122886681098,1.0986122886681098,5.707110264748875,0.0,0.6931471805599453,1.2412685890696329,0
10113,user_54424,basic-api-38,user_54424/basic-api-38,Blog platform clone,C++,9,7,4,"['topic0', 'topic1']",2,0,0,0,102,149,2,6,2,1972,0,3,0,1.96,0,1,2026-05-29T05:31:09.612122,junior_level,synthetic,1.125,0.13450979469050428,0.0,4.0,19.333333143790853,0.6923349298876358,0.9431142449338203,1.4788577420369329,2.302585092994046,2.0794415416798357,1.0986122886681098,0.0,7.587310506022615,1.3862943611198906,1.0986122886681098,1.085189268335969,1
10470,user_52897,old-service-20,user_52897/old-service-20,just trying something,Python,0,4,0,['topic0'],1,0,0,0,2714,747,0,3,1,198,0,1,2,0.63,0,1,2026-05-29T05:31:09.630234,low_value,synthetic,0.0,0.0016249078808495375,0.022107590028287508,0.0,0.07295504787289792,0.709602507099546,0.2772588722239781,2.1129481354592046,0.0,1.6094379124341003,0.6931471805599453,1.0986122886681098,5.293304824724492,0.6931471805599453,0.0,0.48858001481867097,6
10271,user_30643,awesome-service-96,user_30643/awesome-service-96,Python SDK for third-party API integration,PHP,199,21,58,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,0,0,0,260,30,21,20,3,4654,1,25,17,11.36,1,1,2026-05-29T05:31:09.620714,mid_level,synthetic,9.045454545454545,0.30584614561183454,1.9615382352071271,3.2222222222222223,17.899999931153847,2.01476219976701,2.294951544292802,2.689171330928041,5.298317366548036,3.091042453358316,1.3862943611198906,2.8903717578961645,8.445697189711167,3.258096538021482,3.091042453358316,2.514465452029545,2
10140,user_60087,basic-api-65,user_60087/basic-api-65,Discord bot for my server,Go,12,5,9,"['topic0', 'topic1', 'topic2']",3,1,0,0,78,87,1,5,2,1422,0,0,2,5.19,0,1,2026-05-29T05:31:09.613365,junior_level,synthetic,2.0,0.46576918896943187,0.7692304733728947,3.0,18.230768997041423,1.2570662192983475,0.7876429436593348,1.5182651003940535,2.5649493574615367,1.791759469228055,1.0986122886681098,1.0986122886681098,7.260522598089852,0.0,0.6931471805599453,1.8229350866965048,1
10057,user_9907,test-api-57,user_9907/test-api-57,Todo list app practice,PHP,5,1,1,['topic0'],1,0,0,0,319,30,1,0,2,181,0,1,1,0.78,0,1,2026-05-29T05:31:09.609019,intern_level,synthetic,2.5,0.017115987085229125,0.09404387830308356,0.5,0.5673981173435796,0.7742392002484795,0.7369770430966303,1.70557614354976,1.791759469228055,0.6931471805599453,1.0986122886681098,0.6931471805599453,5.204006687076795,0.6931471805599453,0.6931471805599453,0.5766133643039938,0
10192,user_67698,better-bot-17,user_67698/better-bot-17,Open-source library for data validation,Go,465,58,33,"['topic0', 'topic1', 'topic2']",3,1,0,0,1192,86,138,51,5,4076,1,3,114,16.49,1,4,2026-05-29T05:31:09.615759,mid_level,synthetic,7.88135593220339,0.09683724775347254,2.86912744456894,0.28695652173913044,3.4194630843796445,2.662793397347448,2.2847211483001266,3.241030449623225,6.144185634125646,4.07753744390572,1.791759469228055,4.74493212836325,8.313116702819253,1.3862943611198906,4.9344739331306915,2.8616292890305104,2
10024,user_33953,homework-bot-24,user_33953/homework-bot-24,My first Python project,Ruby,4,0,2,['topic0'],1,0,0,0,296,209,0,0,2,99,0,1,1,1.36,0,1,2026-05-29T05:31:09.606861,intern_level,synthetic,4.0,0.032162161401570515,0.10135134107925597,1.0,0.33445945832952884,0.8189428628446795,0.7005127317378393,1.6906583721515456,1.6094379124341003,0.0,1.0986122886681098,0.6931471805599453,4.605170185988092,0.6931471805599453,0.0,0.8586616190375187,0
10017,user_28653,practice-service-17,user_28653/practice-service-17,Personal learning project,JavaScript,4,4,0,[],0,1,0,0,101,128,0,3,1,180,0,1,0,2.86,0,2,2026-05-29T05:31:09.606547,intern_level,synthetic,0.8,0.19821780804431033,0.0,0.0,1.7821782001764535,0.7766605786773585,0.5991464547107982,1.3869107939088294,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,5.198497031265826,0.6931471805599453,0.0,1.3506671834767394,0
10265,user_13656,awesome-api-90,user_13656/awesome-api-90,Full-stack web application with CI/CD,C++,320,58,13,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,1,0,0,908,29,87,64,7,1159,0,17,68,6.22,1,3,2026-05-29T05:31:09.620359,mid_level,synthetic,5.423728813559322,0.04795154148054979,2.246695961012248,0.18840579710144928,1.2764317166559123,2.2568224394802527,2.3077043737303864,3.4572250567541394,5.771441123130016,4.07753744390572,2.0794415416798357,4.23410650459726,7.05617528410041,2.8903717578961645,4.477336814478207,1.9768549529047348,2
10066,user_88538,homework-web-66,user_88538/homework-web-66,Calculator in Python,Python,4,1,3,['topic0'],1,0,0,0,23,706,0,0,2,33,0,1,0,0.44,0,1,2026-05-29T05:31:09.610025,intern_level,synthetic,2.0,0.1339130027221296,0.0,3.0,1.4347825463138022,0.351979333184511,0.7005127317378393,1.0488932743486057,1.6094379124341003,0.6931471805599453,1.0986122886681098,0.0,3.5263605246161616,0.6931471805599453,0.0,0.3646431135879093,0
10208,user_98880,better-service-33,user_98880/better-service-33,CLI tool for automating deployments,Java,207,78,21,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,1,0,0,162,12,25,86,8,3324,1,10,43,15.76,1,4,2026-05-29T05:31:09.616764,mid_level,synthetic,2.6202531645569622,0.6809876248955964,7.962961488340464,0.4772727272727273,20.518518391860997,2.3782798334073787,2.376498051194074,2.954473165838734,5.337538079701318,4.3694478524670215,2.1972245773362196,3.784189633918261,8.109224953089955,2.3978952727983707,3.258096538021482,2.818995095053937,2
10479,user_31102,old-web-29,user_31102/old-web-29,backup of my old project,C++,3,0,3,['topic0'],1,0,0,0,2606,252,0,0,1,280,0,1,0,0.67,0,1,2026-05-29T05:31:09.630639,low_value,synthetic,3.0,0.0017996930112824825,0.0,3.0,0.10744435912991392,0.49765979695869955,0.5545177444479562,1.885107314038676,1.3862943611198906,0.0,0.6931471805599453,0.0,5.638354669333745,0.6931471805599453,0.0,0.5128236264286639,6
10094,user_75593,demo-tool-19,user_75593/demo-tool-19,Weather app using public APIs,PHP,23,10,12,"['topic0', 'topic1', 'topic2']",3,1,0,0,236,366,6,9,2,2032,0,1,12,2.72,0,3,2026-05-29T05:31:09.611291,junior_level,synthetic,2.090909090909091,0.08067796370870448,1.525423534903788,0.9230769230769231,8.610169455041655,1.4819965565534092,1.0142359153206084,2.1698844079983504,3.1780538303479458,2.3978952727983707,1.0986122886681098,2.5649493574615367,7.617267813628347,0.6931471805599453,1.9459101490553132,1.3137236682850553,1
10253,user_81623,fast-web-78,user_81623/fast-web-78,Scalable REST API with authentication and tests,Java,431,172,36,"['topic0', 'topic1', 'topic2', 'topic3']",4,0,0,0,788,75,111,149,10,5282,1,11,108,14.78,1,1,2026-05-29T05:31:09.619493,mid_level,synthetic,2.491329479768786,0.1312944150773339,4.111674970367704,0.3302752293577982,6.703045676772785,2.618304951267306,2.5858949333166152,3.3688779887721965,6.068425588244111,5.153291594497779,2.3978952727983707,4.6913478822291435,8.572249397164315,2.4849066497880004,4.718498871295094,2.7587433154177283,2
10266,user_77869,better-web-91,user_77869/better-web-91,Full-stack web application with CI/CD,Python,447,93,25,"['topic0', 'topic1']",2,1,0,0,1360,30,85,82,10,5569,1,16,65,3.48,1,4,2026-05-29T05:31:09.620414,mid_level,synthetic,4.75531914893617,0.017911764613689447,1.4338234977833053,0.3787878787878788,4.094852938165549,2.1000943733252933,2.6454144662910224,3.597242435946414,6.104793232414985,4.543294782270004,2.3978952727983707,4.189654742026425,8.62515033292133,2.833213344056216,4.454347296253507,1.4996230464268938,2
10023,user_51432,practice-cli-23,user_51432/practice-cli-23,Simple web scraper practice,JavaScript,6,5,2,['topic0'],1,1,0,0,92,726,0,4,2,434,0,1,3,2.22,0,1,2026-05-29T05:31:09.606817,intern_level,synthetic,1.0,0.1689130306261825,0.9782605505672116,0.5,4.717391253071835,1.0048298065038657,0.767807179062082,1.747061279133646,1.9459101490553132,1.791759469228055,1.0986122886681098,1.3862943611198906,6.075346031088684,0.6931471805599453,0.0,1.169381359556317,0
10222,user_31162,cool-bot-47,user_31162/cool-bot-47,Full-stack web application with CI/CD,Go,558,182,15,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,1,0,0,224,60,79,166,3,5151,1,14,67,10.5,1,3,2026-05-29T05:31:09.617898,mid_level,synthetic,3.0491803278688523,0.3281249897460941,8.973213083944676,0.22058823529411764,22.995535611627073,2.3851784957421884,2.418011015076324,2.96530525197652,6.326149473155099,5.209486152841421,1.3862943611198906,4.219507705176107,8.54714026778419,2.70805020110221,4.382026634673881,2.4423470353692043,2
10261,user_60186,cool-lib-86,user_60186/cool-lib-86,Microservice for user management,C++,193,54,7,"['topic0', 'topic1', 'topic2']",3,1,0,0,1186,25,30,45,10,3849,0,23,33,16.7,0,4,2026-05-29T05:31:09.620157,mid_level,synthetic,3.5090909090909093,0.0985666098735529,0.8347385960858703,0.20588235294117646,3.2453625605013805,2.3144034132498645,2.12975352456445,3.5061935681143477,5.267858159063328,4.007333185232471,2.3978952727983707,3.5263605246161616,8.25582842728183,3.1780538303479458,3.4339872044851463,2.8735646395797834,2
10426,user_42116,boilerplate-app-26,user_42116/boilerplate-app-26,Docker + CI/CD template,C#,44,5,6,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,0,0,1,925,764,11,5,4,8137,0,4,6,1.87,0,4,2026-05-29T05:31:09.628197,template_boilerplate,synthetic,7.333333333333333,0.014151351244260046,0.19459458828341875,0.8571428571428571,8.79675674724675,1.1297210572154999,1.405107662927704,2.4796039373356438,3.8066624897703196,1.791759469228055,1.6094379124341003,1.9459101490553132,9.004299728561636,1.6094379124341003,2.4849066497880004,1.0543120297715298,5
10005,user_45597,my-tool-5,user_45597/my-tool-5,Calculator in Python,C++,7,2,2,['topic0'],1,1,0,0,267,519,1,2,1,378,0,0,2,2.15,0,1,2026-05-29T05:31:09.606006,intern_level,synthetic,2.3333333333333335,0.05636703972071431,0.22471907587426115,0.6666666666666666,1.4157303317762908,0.958085358906545,0.5891751034759535,1.6612066489757797,2.0794415416798357,1.0986122886681098,0.6931471805599453,1.0986122886681098,5.937536205082426,0.0,0.6931471805599453,1.1474024528375417,0
10116,user_1772,sample-system-41,user_1772/sample-system-41,Blog platform clone,C#,21,11,4,"['topic0', 'topic1', 'topic2', 'topic3']",4,0,0,0,772,301,5,11,1,505,1,1,3,5.13,0,1,2026-05-29T05:31:09.612257,junior_level,synthetic,1.75,0.04651554361967771,0.11658030635050622,1.0,0.654145076872869,1.292734135773023,1.0954673628956415,1.9192309131934382,3.091042453358316,2.4849066497880004,0.6931471805599453,1.3862943611198906,6.226536669287466,0.6931471805599453,1.791759469228055,1.81319474994812,1
10045,user_96448,my-app-45,user_96448/my-app-45,Personal learning project,C++,5,3,3,['topic0'],1,1,0,0,73,262,1,3,1,393,0,1,0,2.68,0,1,2026-05-29T05:31:09.607878,intern_level,synthetic,1.25,0.25698627672734337,0.0,3.0,5.383561570088198,0.7324568802807847,0.6356107660695891,1.3227292498928094,1.791759469228055,1.3862943611198906,0.6931471805599453,0.0,5.976350909297934,0.6931471805599453,0.6931471805599453,1.3029127521808397,0
10016,user_5207,learning-app-16,user_5207/learning-app-16,Personal learning project,Java,5,3,2,[],0,0,0,0,373,510,1,3,2,283,1,0,1,2.73,0,1,2026-05-29T05:31:09.606503,intern_level,synthetic,1.25,0.05123324300634665,0.0804289479547763,1.0,0.758713134695139,0.889154249682761,0.8330049660126384,1.5981336677619231,1.791759469228055,1.3862943611198906,1.0986122886681098,0.6931471805599453,5.648974238161206,0.0,0.6931471805599453,1.3164082336557241,0
10462,user_33435,old-web-12,user_33435/old-web-12,test,Java,0,2,0,"['topic0', 'topic1']",2,0,0,0,2601,1418,0,1,1,319,0,1,1,0.41,0,1,2026-05-29T05:31:09.629876,low_value,synthetic,0.0,0.0011034217578915985,0.011534025241822085,0.0,0.12264513643881388,0.39485607105914267,0.2772588722239781,2.0233527991784546,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,5.768320995793772,0.6931471805599453,0.0,0.3435897043900769,6
10357,user_72176,core-web-7,user_72176/core-web-7,Unified observability and monitoring platform,C++,12211,955,985,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11', 'topic12', 'topic13', 'topic14', 'topic15', 'topic16']",17,1,0,0,3321,14,3417,1002,107,29904,1,207,453,54.59,1,7,2026-05-29T05:31:09.624880,lead_architect,synthetic,12.773012552301255,0.11506473929375093,4.092140884443172,2.1696035242290748,9.004516709122399,3.437708641937023,4.253198389507207,5.233324320364236,9.410174353854769,6.862757913051401,4.68213122712422,6.118097198041348,10.305780969478658,5.337538079701318,8.136810863675537,4.018003328965378,4
10003,user_74563,homework-cli-3,user_74563/homework-cli-3,Todo list app practice,Python,0,3,1,['topic0'],1,0,0,0,197,431,0,3,2,476,0,1,1,1.33,0,2,2026-05-29T05:31:09.605907,intern_level,synthetic,0.0,0.04725888156948137,0.15228424076889735,0.5,2.4162436425571387,0.7656065296475094,0.37862514925101926,1.6095653505299128,0.0,1.3862943611198906,1.0986122886681098,0.6931471805599453,6.1675164908883415,0.6931471805599453,0.0,0.8458682675776092,0
10218,user_40599,fast-service-43,user_40599/fast-service-43,Microservice for user management,C#,516,41,13,"['topic0', 'topic1', 'topic2']",3,1,0,0,132,40,61,36,5,1659,0,20,36,9.52,0,2,2026-05-29T05:31:09.617510,mid_level,synthetic,12.285714285714286,0.504848458076218,8.181816322314472,0.35135135135135137,12.56818172296832,2.1803402183718665,2.154226807867213,2.9070977630248938,6.248042874508429,3.7376696182833684,1.791759469228055,3.6109179126442243,7.414572881350589,3.044522437723423,4.127134385045092,2.3532782073095637,2
10405,user_25881,starter-cli-5,user_25881/starter-cli-5,Django REST framework scaffold,Rust,25,9,18,"['topic0', 'topic1', 'topic2', 'topic3']",4,1,1,0,205,116,6,8,3,8659,0,2,6,0.16,1,2,2026-05-29T05:31:09.627205,template_boilerplate,synthetic,2.5,0.005463414447590726,0.8780486519928802,2.5714285714285716,42.239024184199884,1.0024350551706935,1.3629847411844855,2.1710533115825736,3.258096538021482,2.302585092994046,1.3862943611198906,1.9459101490553132,9.06647000155648,1.0986122886681098,1.9459101490553132,0.1484200051182733,5
10060,user_32285,learning-lib-60,user_32285/learning-lib-60,Calculator in Python,Rust,7,1,2,[],0,1,0,0,38,699,1,1,2,317,0,0,2,0.29,0,1,2026-05-29T05:31:09.609301,intern_level,synthetic,3.5,0.05342104279086053,1.5789461218846408,0.6666666666666666,8.342105043628814,0.6501235093031426,0.6905413805029946,1.3770878591265787,2.0794415416798357,0.6931471805599453,1.0986122886681098,1.0986122886681098,5.762051382780177,0.0,0.6931471805599453,0.2546422183735807,0
10110,user_94525,mini-bot-35,user_94525/mini-bot-35,Weather app using public APIs,JavaScript,25,4,9,"['topic0', 'topic1', 'topic2', 'topic3']",4,0,0,0,78,167,6,4,2,769,0,3,7,2.48,0,3,2026-05-29T05:31:09.611988,junior_level,synthetic,5.0,0.22256408259040286,2.692306656805132,1.125,9.858974232577253,1.3607069221002892,1.1342165339393075,1.841689823220377,3.258096538021482,1.6094379124341003,1.0986122886681098,2.0794415416798357,6.646390514847729,1.3862943611198906,1.9459101490553132,1.247032293786383,1
