repo_id,owner,name,full_name,description,main_language,stars_count,forks_count,open_issues_count,topics,topics_count,has_license,is_fork,is_template,repo_age_days,last_activity_days,watchers_count,network_count,contributors_count,readme_length,has_ci_cd,releases_count,closed_prs_count,weekly_commit_freq,has_tests,language_count,collected_at,category,source
10015,user_36382,test-bot-15,user_36382/test-bot-15,Todo list app practice,C++,2,0,0,"['topic0', 'topic1']",2,False,False,False,390,421,0,0,2,503,False,0,1,2.17,False,1,2026-05-26T07:28:14.320999,intern_level,synthetic
10249,user_32186,better-app-74,user_32186/better-app-74,Full-stack web application with CI/CD,Rust,385,31,50,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,True,False,False,1379,39,76,25,8,5381,True,6,105,13.6,True,3,2026-05-26T07:28:14.332280,mid_level,synthetic
10433,user_42555,starter-lib-33,user_42555/starter-lib-33,MLOps project starter kit,C#,79,26,19,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,True,False,True,623,202,17,26,1,2324,True,4,5,1.62,True,1,2026-05-26T07:28:14.341121,template_boilerplate,synthetic
10019,user_33325,test-service-19,user_33325/test-service-19,Calculator in Python,TypeScript,6,1,3,[],0,True,False,False,397,65,1,0,1,505,False,1,0,0.84,True,1,2026-05-26T07:28:14.321189,intern_level,synthetic
10322,user_11114,scalable-tool-47,user_11114/scalable-tool-47,Open-source framework for building APIs,TypeScript,2320,815,172,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10']",11,True,False,False,2627,5,542,727,14,3413,True,33,567,29.12,True,6,2026-05-26T07:28:14.335538,senior_level,synthetic
10332,user_73684,enterprise-bot-57,user_73684/enterprise-bot-57,High-performance message queue processor,Rust,292,105,48,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,True,False,False,2151,11,30,121,24,5068,True,23,523,31.57,False,3,2026-05-26T07:28:14.336026,senior_level,synthetic
10056,user_8455,homework-web-56,user_8455/homework-web-56,Learning Flask basics,TypeScript,0,3,3,[],0,False,False,False,382,156,0,2,1,132,False,1,3,2.8,False,2,2026-05-26T07:28:14.323398,intern_level,synthetic
10301,user_83210,advanced-cli-26,user_83210/advanced-cli-26,Database migration and management tool,Rust,5309,599,105,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11']",12,True,False,False,3019,29,1390,706,16,14677,True,46,68,11.01,False,2,2026-05-26T07:28:14.334562,senior_level,synthetic
10229,user_19449,awesome-bot-54,user_19449/awesome-bot-54,Microservice for user management,JavaScript,334,108,43,"['topic0', 'topic1', 'topic2', 'topic3']",4,True,False,False,618,42,70,113,8,2576,True,2,62,14.59,True,1,2026-05-26T07:28:14.331405,mid_level,synthetic
10331,user_19140,scalable-lib-56,user_19140/scalable-lib-56,Open-source framework for building APIs,PHP,328,99,165,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,False,False,False,3174,33,64,118,14,16609,True,60,231,31.94,True,3,2026-05-26T07:28:14.335980,senior_level,synthetic
10132,user_52990,mini-cli-57,user_52990/mini-cli-57,Discord bot for my server,C++,10,6,11,"['topic0', 'topic1', 'topic2']",3,False,False,False,570,226,1,6,3,819,False,0,12,1.98,False,3,2026-05-26T07:28:14.326875,junior_level,synthetic
10137,user_58080,mini-bot-62,user_58080/mini-bot-62,Portfolio website backend,TypeScript,25,9,1,"['topic0', 'topic1', 'topic2', 'topic3']",4,False,False,False,348,379,7,7,2,109,False,2,2,3.18,False,3,2026-05-26T07:28:14.327102,junior_level,synthetic
10423,user_76711,scaffold-service-23,user_76711/scaffold-service-23,Next.js starter with TailwindCSS,PHP,139,38,13,"['topic0', 'topic1', 'topic2', 'topic3']",4,False,False,False,474,110,39,30,3,8766,False,3,7,0.25,False,2,2026-05-26T07:28:14.340639,template_boilerplate,synthetic
10335,user_46820,enterprise-lib-60,user_46820/enterprise-lib-60,Production-grade distributed system with Kubernetes,C#,591,125,239,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8']",9,False,False,False,2092,16,130,125,12,3085,True,45,114,15.31,False,2,2026-05-26T07:28:14.336158,senior_level,synthetic
10025,user_85012,my-web-25,user_85012/my-web-25,Personal learning project,Go,7,3,3,[],0,False,False,False,39,720,1,3,1,379,False,1,2,2.61,False,1,2026-05-26T07:28:14.321518,intern_level,synthetic
10464,user_9094,untitled-cli-14,user_9094/untitled-cli-14,forked to try later,JavaScript,5,3,1,['topic0'],1,False,False,False,850,1725,1,3,1,126,False,0,0,0.43,False,1,2026-05-26T07:28:14.342591,low_value,synthetic
10281,user_55287,robust-cli-6,user_55287/robust-cli-6,Open-source framework for building APIs,C#,5769,774,151,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,True,False,False,1280,22,617,925,24,14280,True,27,99,26.83,True,7,2026-05-26T07:28:14.333686,senior_level,synthetic
10247,user_19964,cool-app-72,user_19964/cool-app-72,Data pipeline for processing CSV files,Go,503,94,38,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,True,False,False,995,31,149,81,8,3575,True,19,29,6.16,True,4,2026-05-26T07:28:14.332194,mid_level,synthetic
10237,user_51940,better-web-62,user_51940/better-web-62,Automated testing framework extension,TypeScript,446,152,28,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,True,False,False,250,27,47,175,8,1003,True,6,93,17.75,True,1,2026-05-26T07:28:14.331763,mid_level,synthetic
10117,user_71545,mini-system-42,user_71545/mini-system-42,Discord bot for my server,C++,17,2,8,['topic0'],1,False,False,False,209,203,3,2,1,1916,False,0,8,2.4,False,3,2026-05-26T07:28:14.326198,junior_level,synthetic
10042,user_32850,homework-cli-42,user_32850/homework-cli-42,Beginner machine learning experiments,C#,5,0,1,[],0,False,False,False,224,102,1,0,1,77,False,1,1,1.44,False,2,2026-05-26T07:28:14.322744,intern_level,synthetic
10220,user_39780,cool-project-45,user_39780/cool-project-45,Open-source library for data validation,PHP,559,105,60,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,True,False,False,959,64,142,101,12,2793,True,4,55,7.25,False,3,2026-05-26T07:28:14.331014,mid_level,synthetic
10176,user_57626,awesome-cli-1,user_57626/awesome-cli-1,Full-stack web application with CI/CD,Python,313,28,40,"['topic0', 'topic1', 'topic2', 'topic3']",4,False,False,False,1329,22,53,30,7,4288,False,12,111,11.83,True,3,2026-05-26T07:28:14.328849,mid_level,synthetic
10320,user_48526,advanced-project-45,user_48526/advanced-project-45,Open-source framework for building APIs,Python,3184,639,214,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7']",8,True,False,False,3264,4,489,561,14,5433,True,27,148,28.15,False,4,2026-05-26T07:28:14.335450,senior_level,synthetic
10153,user_37241,basic-lib-78,user_37241/basic-lib-78,Weather app using public APIs,C#,1,1,6,['topic0'],1,False,False,False,318,225,0,0,2,1724,True,0,5,3.88,False,1,2026-05-26T07:28:14.327807,junior_level,synthetic
10231,user_17199,awesome-service-56,user_17199/awesome-service-56,Automated testing framework extension,Ruby,551,153,6,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,False,False,False,607,75,115,182,4,3381,True,9,105,7.21,True,1,2026-05-26T07:28:14.331491,mid_level,synthetic
10227,user_66771,cool-project-52,user_66771/cool-project-52,Open-source library for data validation,Ruby,124,15,18,"['topic0', 'topic1', 'topic2', 'topic3']",4,True,False,False,847,18,22,14,11,4430,True,24,48,12.12,True,4,2026-05-26T07:28:14.331319,mid_level,synthetic
10417,user_18961,template-app-17,user_18961/template-app-17,Python package boilerplate,Python,142,38,23,"['topic0', 'topic1']",2,True,False,False,625,577,20,42,3,8330,True,1,12,2.41,True,2,2026-05-26T07:28:14.340355,template_boilerplate,synthetic
10203,user_60890,fast-api-28,user_60890/fast-api-28,Scalable REST API with authentication and tests,Ruby,230,34,50,"['topic0', 'topic1', 'topic2', 'topic3']",4,False,False,False,510,0,38,36,8,1070,False,5,100,3.49,True,3,2026-05-26T07:28:14.330244,mid_level,synthetic
10126,user_30389,sample-app-51,user_30389/sample-app-51,Simple CRUD application,Rust,27,2,11,[],0,False,False,False,788,303,3,2,2,764,True,0,7,5.62,False,3,2026-05-26T07:28:14.326619,junior_level,synthetic
10329,user_58749,scalable-project-54,user_58749/scalable-project-54,Cloud-native observability platform,PHP,3336,409,28,"['topic0', 'topic1', 'topic2']",3,True,False,False,3086,28,953,397,14,9945,True,31,391,15.49,True,7,2026-05-26T07:28:14.335893,senior_level,synthetic
10031,user_8592,learning-service-31,user_8592/learning-service-31,Todo list app practice,Java,7,1,2,"['topic0', 'topic1']",2,False,False,False,138,99,1,1,2,300,False,0,2,2.46,False,2,2026-05-26T07:28:14.322176,intern_level,synthetic
10113,user_54424,basic-api-38,user_54424/basic-api-38,Blog platform clone,C++,9,7,4,"['topic0', 'topic1']",2,False,False,False,102,149,2,6,2,1972,False,3,0,1.96,False,1,2026-05-26T07:28:14.326010,junior_level,synthetic
10470,user_52897,old-service-20,user_52897/old-service-20,just trying something,Python,0,4,0,['topic0'],1,False,False,False,2714,747,0,3,1,198,False,1,2,0.63,False,1,2026-05-26T07:28:14.342897,low_value,synthetic
10271,user_30643,awesome-service-96,user_30643/awesome-service-96,Python SDK for third-party API integration,PHP,199,21,58,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,False,False,False,260,30,21,20,3,4654,True,25,17,11.36,True,1,2026-05-26T07:28:14.333234,mid_level,synthetic
10140,user_60087,basic-api-65,user_60087/basic-api-65,Discord bot for my server,Go,12,5,9,"['topic0', 'topic1', 'topic2']",3,True,False,False,78,87,1,5,2,1422,False,0,2,5.19,False,1,2026-05-26T07:28:14.327236,junior_level,synthetic
10057,user_9907,test-api-57,user_9907/test-api-57,Todo list app practice,PHP,5,1,1,['topic0'],1,False,False,False,319,30,1,0,2,181,False,1,1,0.78,False,1,2026-05-26T07:28:14.323448,intern_level,synthetic
10192,user_67698,better-bot-17,user_67698/better-bot-17,Open-source library for data validation,Go,465,58,33,"['topic0', 'topic1', 'topic2']",3,True,False,False,1192,86,138,51,5,4076,True,3,114,16.49,True,4,2026-05-26T07:28:14.329587,mid_level,synthetic
10024,user_33953,homework-bot-24,user_33953/homework-bot-24,My first Python project,Ruby,4,0,2,['topic0'],1,False,False,False,296,209,0,0,2,99,False,1,1,1.36,False,1,2026-05-26T07:28:14.321463,intern_level,synthetic
10017,user_28653,practice-service-17,user_28653/practice-service-17,Personal learning project,JavaScript,4,4,0,[],0,True,False,False,101,128,0,3,1,180,False,1,0,2.86,False,2,2026-05-26T07:28:14.321095,intern_level,synthetic
10265,user_13656,awesome-api-90,user_13656/awesome-api-90,Full-stack web application with CI/CD,C++,320,58,13,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,True,False,False,908,29,87,64,7,1159,False,17,68,6.22,True,3,2026-05-26T07:28:14.332962,mid_level,synthetic
10066,user_88538,homework-web-66,user_88538/homework-web-66,Calculator in Python,Python,4,1,3,['topic0'],1,False,False,False,23,706,0,0,2,33,False,1,0,0.44,False,1,2026-05-26T07:28:14.323877,intern_level,synthetic
10208,user_98880,better-service-33,user_98880/better-service-33,CLI tool for automating deployments,Java,207,78,21,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4']",5,True,False,False,162,12,25,86,8,3324,True,10,43,15.76,True,4,2026-05-26T07:28:14.330496,mid_level,synthetic
10479,user_31102,old-web-29,user_31102/old-web-29,backup of my old project,C++,3,0,3,['topic0'],1,False,False,False,2606,252,0,0,1,280,False,1,0,0.67,False,1,2026-05-26T07:28:14.343339,low_value,synthetic
10094,user_75593,demo-tool-19,user_75593/demo-tool-19,Weather app using public APIs,PHP,23,10,12,"['topic0', 'topic1', 'topic2']",3,True,False,False,236,366,6,9,2,2032,False,1,12,2.72,False,3,2026-05-26T07:28:14.325156,junior_level,synthetic
10253,user_81623,fast-web-78,user_81623/fast-web-78,Scalable REST API with authentication and tests,Java,431,172,36,"['topic0', 'topic1', 'topic2', 'topic3']",4,False,False,False,788,75,111,149,10,5282,True,11,108,14.78,True,1,2026-05-26T07:28:14.332450,mid_level,synthetic
10266,user_77869,better-web-91,user_77869/better-web-91,Full-stack web application with CI/CD,Python,447,93,25,"['topic0', 'topic1']",2,True,False,False,1360,30,85,82,10,5569,True,16,65,3.48,True,4,2026-05-26T07:28:14.333003,mid_level,synthetic
10023,user_51432,practice-cli-23,user_51432/practice-cli-23,Simple web scraper practice,JavaScript,6,5,2,['topic0'],1,True,False,False,92,726,0,4,2,434,False,1,3,2.22,False,1,2026-05-26T07:28:14.321409,intern_level,synthetic
10222,user_31162,cool-bot-47,user_31162/cool-bot-47,Full-stack web application with CI/CD,Go,558,182,15,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,True,False,False,224,60,79,166,3,5151,True,14,67,10.5,True,3,2026-05-26T07:28:14.331100,mid_level,synthetic
10261,user_60186,cool-lib-86,user_60186/cool-lib-86,Microservice for user management,C++,193,54,7,"['topic0', 'topic1', 'topic2']",3,True,False,False,1186,25,30,45,10,3849,False,23,33,16.7,False,4,2026-05-26T07:28:14.332789,mid_level,synthetic
10426,user_42116,boilerplate-app-26,user_42116/boilerplate-app-26,Docker + CI/CD template,C#,44,5,6,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,False,False,True,925,764,11,5,4,8137,False,4,6,1.87,False,4,2026-05-26T07:28:14.340781,template_boilerplate,synthetic
10005,user_45597,my-tool-5,user_45597/my-tool-5,Calculator in Python,C++,7,2,2,['topic0'],1,True,False,False,267,519,1,2,1,378,False,0,2,2.15,False,1,2026-05-26T07:28:14.320520,intern_level,synthetic
10116,user_1772,sample-system-41,user_1772/sample-system-41,Blog platform clone,C#,21,11,4,"['topic0', 'topic1', 'topic2', 'topic3']",4,False,False,False,772,301,5,11,1,505,True,1,3,5.13,False,1,2026-05-26T07:28:14.326148,junior_level,synthetic
10045,user_96448,my-app-45,user_96448/my-app-45,Personal learning project,C++,5,3,3,['topic0'],1,True,False,False,73,262,1,3,1,393,False,1,0,2.68,False,1,2026-05-26T07:28:14.322897,intern_level,synthetic
10016,user_5207,learning-app-16,user_5207/learning-app-16,Personal learning project,Java,5,3,2,[],0,False,False,False,373,510,1,3,2,283,True,0,1,2.73,False,1,2026-05-26T07:28:14.321047,intern_level,synthetic
10462,user_33435,old-web-12,user_33435/old-web-12,test,Java,0,2,0,"['topic0', 'topic1']",2,False,False,False,2601,1418,0,1,1,319,False,1,1,0.41,False,1,2026-05-26T07:28:14.342500,low_value,synthetic
10357,user_72176,core-web-7,user_72176/core-web-7,Unified observability and monitoring platform,C++,12211,955,985,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11', 'topic12', 'topic13', 'topic14', 'topic15', 'topic16']",17,True,False,False,3321,14,3417,1002,107,29904,True,207,453,54.59,True,7,2026-05-26T07:28:14.337131,lead_architect,synthetic
10003,user_74563,homework-cli-3,user_74563/homework-cli-3,Todo list app practice,Python,0,3,1,['topic0'],1,False,False,False,197,431,0,3,2,476,False,1,1,1.33,False,2,2026-05-26T07:28:14.320425,intern_level,synthetic
10218,user_40599,fast-service-43,user_40599/fast-service-43,Microservice for user management,C#,516,41,13,"['topic0', 'topic1', 'topic2']",3,True,False,False,132,40,61,36,5,1659,False,20,36,9.52,False,2,2026-05-26T07:28:14.330929,mid_level,synthetic
10405,user_25881,starter-cli-5,user_25881/starter-cli-5,Django REST framework scaffold,Rust,25,9,18,"['topic0', 'topic1', 'topic2', 'topic3']",4,True,True,False,205,116,6,8,3,8659,False,2,6,0.16,True,2,2026-05-26T07:28:14.339547,template_boilerplate,synthetic
10060,user_32285,learning-lib-60,user_32285/learning-lib-60,Calculator in Python,Rust,7,1,2,[],0,True,False,False,38,699,1,1,2,317,False,0,2,0.29,False,1,2026-05-26T07:28:14.323589,intern_level,synthetic
10110,user_94525,mini-bot-35,user_94525/mini-bot-35,Weather app using public APIs,JavaScript,25,4,9,"['topic0', 'topic1', 'topic2', 'topic3']",4,False,False,False,78,167,6,4,2,769,False,3,7,2.48,False,3,2026-05-26T07:28:14.325867,junior_level,synthetic
10318,user_85343,production-web-43,user_85343/production-web-43,Database migration and management tool,C++,2672,155,124,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,True,False,False,3180,8,749,125,14,14978,True,12,57,15.21,True,7,2026-05-26T07:28:14.335361,senior_level,synthetic
10428,user_28176,template-tool-28,user_28176/template-tool-28,Python package boilerplate,Ruby,112,30,11,"['topic0', 'topic1', 'topic2', 'topic3']",4,True,False,False,1798,329,16,26,4,6535,False,1,14,0.11,False,4,2026-05-26T07:28:14.340880,template_boilerplate,synthetic
10029,user_70514,learning-tool-29,user_70514/learning-tool-29,My first Python project,Ruby,4,3,0,[],0,False,False,False,150,598,1,3,1,150,False,0,3,1.71,False,1,2026-05-26T07:28:14.322036,intern_level,synthetic
10437,user_27485,starter-bot-37,user_27485/starter-bot-37,Node.js microservice template,Java,85,25,21,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7']",8,True,False,False,1502,460,21,22,4,1167,True,4,4,0.26,True,3,2026-05-26T07:28:14.341309,template_boilerplate,synthetic
10471,user_10572,untitled-lib-21,user_10572/untitled-lib-21,,PHP,1,3,0,['topic0'],1,False,False,False,2464,873,0,2,1,84,False,0,0,0.26,False,1,2026-05-26T07:28:14.342949,low_value,synthetic
10026,user_21730,my-service-26,user_21730/my-service-26,Beginner machine learning experiments,C++,1,1,1,['topic0'],1,False,False,False,121,646,0,1,1,417,False,0,3,1.08,False,1,2026-05-26T07:28:14.321673,intern_level,synthetic
10007,user_46082,practice-api-7,user_46082/practice-api-7,Calculator in Python,Rust,2,0,3,"['topic0', 'topic1']",2,False,False,False,237,778,0,0,2,406,False,0,1,1.73,False,1,2026-05-26T07:28:14.320613,intern_level,synthetic
10453,user_12368,old-web-3,user_12368/old-web-3,copy of tutorial code,Rust,5,5,0,['topic0'],1,False,False,False,2827,447,1,5,1,203,False,1,1,0.78,False,1,2026-05-26T07:28:14.342080,low_value,synthetic
10108,user_34972,basic-bot-33,user_34972/basic-bot-33,Discord bot for my server,C#,19,9,7,[],0,False,False,False,31,90,2,10,3,1731,False,3,9,3.43,True,2,2026-05-26T07:28:14.325782,junior_level,synthetic
10037,user_9392,my-lib-37,user_9392/my-lib-37,Personal learning project,Java,5,5,1,[],0,False,False,False,84,486,1,4,1,84,False,0,2,2.84,False,2,2026-05-26T07:28:14.322494,intern_level,synthetic
10157,user_2607,basic-bot-82,user_2607/basic-bot-82,Weather app using public APIs,JavaScript,5,3,0,"['topic0', 'topic1']",2,True,False,False,683,216,1,3,1,2186,True,3,7,1.83,False,1,2026-05-26T07:28:14.327997,junior_level,synthetic
10489,user_83050,temp-cli-39,user_83050/temp-cli-39,copy of tutorial code,TypeScript,4,3,2,['topic0'],1,False,False,False,2721,1731,1,2,1,221,False,1,1,0.78,False,1,2026-05-26T07:28:14.343815,low_value,synthetic
10118,user_58125,demo-lib-43,user_58125/demo-lib-43,Basic e-commerce backend,Go,4,3,5,"['topic0', 'topic1']",2,False,False,False,187,229,0,2,3,1876,False,0,1,2.68,True,2,2026-05-26T07:28:14.326248,junior_level,synthetic
10114,user_9161,sample-bot-39,user_9161/sample-bot-39,Discord bot for my server,C++,11,5,2,['topic0'],1,False,False,False,87,272,2,5,2,2478,False,3,5,3.76,False,2,2026-05-26T07:28:14.326054,junior_level,synthetic
10175,user_65722,clean-web-0,user_65722/clean-web-0,Automated testing framework extension,Ruby,73,19,51,"['topic0', 'topic1']",2,True,False,False,484,91,14,15,12,4532,False,23,21,8.3,False,5,2026-05-26T07:28:14.328802,mid_level,synthetic
10373,user_15869,core-service-23,user_15869/core-service-23,Core infrastructure platform used by thousands,Java,35812,8233,774,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11', 'topic12', 'topic13', 'topic14', 'topic15']",16,True,False,False,2275,14,9631,6848,230,11784,True,128,2680,53.8,True,9,2026-05-26T07:28:14.337962,lead_architect,synthetic
10181,user_54523,awesome-bot-6,user_54523/awesome-bot-6,Full-stack web application with CI/CD,Rust,384,135,6,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,True,False,False,597,33,58,109,7,2958,True,14,99,3.75,False,3,2026-05-26T07:28:14.329074,mid_level,synthetic
10144,user_73848,mini-cli-69,user_73848/mini-cli-69,REST API built with Flask,Go,18,10,0,[],0,False,False,False,519,340,2,11,1,944,False,0,1,1.51,True,2,2026-05-26T07:28:14.327412,junior_level,synthetic
10369,user_31932,tool-19,user_31932/tool-19,Distributed database engine,JavaScript,54374,3812,681,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10', 'topic11', 'topic12', 'topic13', 'topic14', 'topic15', 'topic16']",17,True,False,False,4844,0,11728,3175,201,19254,True,37,2012,109.04,True,3,2026-05-26T07:28:14.337754,lead_architect,synthetic
10390,user_84238,service-40,user_84238/service-40,Cross-platform build system,Java,44038,11945,551,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10']",11,True,False,False,3663,4,11805,9639,284,28916,True,103,4075,29.14,True,8,2026-05-26T07:28:14.338854,lead_architect,synthetic
10195,user_45548,awesome-service-20,user_45548/awesome-service-20,Open-source library for data validation,C++,575,117,36,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,True,False,False,1407,61,107,95,12,3300,True,22,70,14.42,True,2,2026-05-26T07:28:14.329773,mid_level,synthetic
10404,user_33541,scaffold-cli-4,user_33541/scaffold-cli-4,Django REST framework scaffold,C++,11,3,7,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,True,False,True,457,782,2,2,2,5151,False,5,3,0.52,False,3,2026-05-26T07:28:14.339499,template_boilerplate,synthetic
10275,user_10120,scalable-cli-0,user_10120/scalable-cli-0,Multi-tenant SaaS backend with extensive docs,C++,940,108,66,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9']",10,True,False,False,2693,27,236,125,33,14817,True,32,305,15.57,True,3,2026-05-26T07:28:14.333407,senior_level,synthetic
10454,user_63580,untitled-tool-4,user_63580/untitled-tool-4,test123,TypeScript,0,4,3,"['topic0', 'topic1']",2,False,True,False,1795,990,0,3,1,270,False,1,1,0.09,False,1,2026-05-26T07:28:14.342127,low_value,synthetic
10141,user_88580,demo-cli-66,user_88580/demo-cli-66,Task management app,PHP,24,1,11,"['topic0', 'topic1', 'topic2']",3,True,False,False,693,49,2,0,2,1669,False,0,11,1.74,False,1,2026-05-26T07:28:14.327279,junior_level,synthetic
10365,user_59606,open-bot-15,user_59606/open-bot-15,Core infrastructure platform used by thousands,Rust,18718,1138,1157,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,True,False,False,894,4,4308,1190,63,28195,True,170,4502,40.4,True,3,2026-05-26T07:28:14.337514,lead_architect,synthetic
10067,user_16129,my-tool-67,user_16129/my-tool-67,Learning Flask basics,Go,5,2,0,['topic0'],1,False,False,False,196,663,1,1,2,400,False,1,2,1.94,False,2,2026-05-26T07:28:14.323940,intern_level,synthetic
10210,user_43516,clean-app-35,user_43516/clean-app-35,Scalable REST API with authentication and tests,Python,324,78,44,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,True,False,False,372,79,58,66,10,3040,False,22,92,11.01,True,5,2026-05-26T07:28:14.330583,mid_level,synthetic
10168,user_39175,demo-cli-93,user_39175/demo-cli-93,REST API built with Flask,C#,5,6,2,"['topic0', 'topic1']",2,False,False,False,663,43,1,6,3,2170,True,2,12,2.86,False,2,2026-05-26T07:28:14.328486,junior_level,synthetic
10493,user_40418,old-lib-43,user_40418/old-lib-43,untitled,Java,1,5,3,[],0,False,False,False,1604,1247,0,5,1,272,False,0,1,0.77,False,1,2026-05-26T07:28:14.343997,low_value,synthetic
10375,user_29124,core-service-25,user_29124/core-service-25,Cross-platform build system,C#,7310,2838,767,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8', 'topic9', 'topic10']",11,True,False,False,1133,12,1295,2671,223,32926,True,178,1373,36.06,True,8,2026-05-26T07:28:14.338066,lead_architect,synthetic
10400,user_53260,starter-project-0,user_53260/starter-project-0,Django REST framework scaffold,Rust,79,15,11,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,True,False,True,1053,409,8,16,2,4657,True,2,6,0.52,True,2,2026-05-26T07:28:14.339302,template_boilerplate,synthetic
10272,user_89470,cool-cli-97,user_89470/cool-cli-97,Scalable REST API with authentication and tests,PHP,467,75,43,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6']",7,True,False,False,1495,44,125,72,6,5066,True,3,69,14.71,False,5,2026-05-26T07:28:14.333277,mid_level,synthetic
10109,user_83149,mini-web-34,user_83149/mini-web-34,Discord bot for my server,C#,30,3,3,['topic0'],1,True,False,False,414,185,3,3,1,1848,False,3,3,1.91,False,1,2026-05-26T07:28:14.325824,junior_level,synthetic
10248,user_15408,cool-service-73,user_15408/cool-service-73,Scalable REST API with authentication and tests,TypeScript,369,49,43,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5']",6,True,False,False,1126,95,103,54,9,1436,True,18,37,4.95,False,4,2026-05-26T07:28:14.332237,mid_level,synthetic
10145,user_32635,sample-lib-70,user_32635/sample-lib-70,Task management app,JavaScript,21,6,1,[],0,False,False,False,546,15,4,5,2,902,False,1,0,1.74,False,2,2026-05-26T07:28:14.327456,junior_level,synthetic
10092,user_43753,sample-service-17,user_43753/sample-service-17,Task management app,C++,17,7,10,['topic0'],1,False,False,False,237,327,1,6,2,1157,False,2,6,4.81,False,2,2026-05-26T07:28:14.325065,junior_level,synthetic
10152,user_98370,basic-project-77,user_98370/basic-project-77,Portfolio website backend,JavaScript,27,6,11,['topic0'],1,True,False,False,160,89,3,5,2,1299,False,0,8,5.02,False,2,2026-05-26T07:28:14.327763,junior_level,synthetic
10367,user_68251,system-17,user_68251/system-17,Developer toolchain for cloud deployments,Rust,20122,4679,1151,"['topic0', 'topic1', 'topic2', 'topic3', 'topic4', 'topic5', 'topic6', 'topic7', 'topic8']",9,True,False,False,4874,8,2771,4518,111,12892,True,49,284,116.14,True,3,2026-05-26T07:28:14.337629,lead_architect,synthetic
10467,user_12919,test-cli-17,user_12919/test-cli-17,forked to try later,C#,0,0,0,['topic0'],1,False,False,False,3459,444,0,0,1,280,False,1,1,0.51,False,1,2026-05-26T07:28:14.342740,low_value,synthetic
10083,user_10099,demo-project-8,user_10099/demo-project-8,Weather app using public APIs,Go,23,12,9,"['topic0', 'topic1', 'topic2', 'topic3']",4,True,False,False,441,73,6,12,3,1043,True,3,8,4.69,False,3,2026-05-26T07:28:14.324663,junior_level,synthetic
10245,user_9992,better-cli-70,user_9992/better-cli-70,Microservice for user management,Java,159,51,21,"['topic0', 'topic1', 'topic2', 'topic3']",4,False,False,False,919,6,22,55,9,1741,True,21,93,6.46,False,5,2026-05-26T07:28:14.332107,mid_level,synthetic
